,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
10,2023-06-21 15:03:36.900,122.8,25.4341574002,2.07988449005,2.1047933052900003,0.145015221517,451.676950244,454.525115897,0.175981756413,10.7,50.593177189399995,16086.4708085,1.3,258.8,43.6612866667,-79.398925,1010.7,9.86305718318,24.608146885100002,0.0,22.0649683766,23.4,214.8,322.5,0.5,1.0
11,2023-06-21 15:03:37.900,122.8,25.436375201300002,2.0797388849000003,2.10464807262,0.14499985629599998,451.54220084800005,454.387165595,0.17601056697999998,6.3,50.593173399099996,16089.6137975,1.3,258.6,43.6612866667,-79.398925,1010.7,9.86306106093,24.6081589362,0.0,22.0661484178,23.4,199.5,308.7,0.6,1.5
12,2023-06-21 15:03:38.900,122.7,25.4386986155,2.07958634593,2.10449811952,0.144983759373,451.4010346,454.244731555,0.176040313965,18.6,50.5931694283,16092.8589417,1.3,258.6,43.6612866667,-79.398925,1010.8,9.863065123350001,24.6081715613,0.0,22.0673846534,23.4,211.9,306.5,0.6,1.4
13,2023-06-21 15:03:39.900,122.7,25.4409164507,2.07944073855,2.10435717344,0.144968393916,451.26628313599997,454.110852906,0.176068274179,16.9,50.593165638,16095.909164200002,1.3,258.5,43.6612883333,-79.3989266667,1010.8,9.863069001160001,24.6081836126,0.0,22.0685647127,23.4,220.4,322.6,0.8,1.9
14,2023-06-21 15:03:40.900,122.7,25.4431694823,2.0792928204099996,2.10421185914,0.144952784612,451.12939320099997,453.97282506199997,0.17609710094099998,34.0,50.5931617875,16099.0539199,1.3,258.6,43.6612883333,-79.3989266667,1010.7,9.863072940510001,24.608195855199998,0.0,22.0697634993,23.4,207.3,303.1,1.1,2.1
15,2023-06-21 15:03:41.900,122.7,25.4454225139,2.07914490227,2.10406666087,0.144937175309,450.992503265,453.83490743699997,0.17612590468400002,16.5,50.593157937,16102.196164300001,1.3,258.6,43.6612883333,-79.3989266667,1010.8,9.863076879860001,24.608208097800002,0.0,22.070962285900002,23.4,217.6,320.8,1.1,2.3
16,2023-06-21 15:03:42.900,122.7,25.447675552399996,2.07899698367,2.1039201291,0.144921565958,450.855612909,453.69572317300003,0.176154972962,20.9,50.59315408649999,16105.367267299998,1.3,258.6,43.6612883333,-79.3989266667,1010.7,9.863080819219999,24.6082203404,0.0,22.072161076100002,23.4,211.0,310.0,1.1,2.3
17,2023-06-21 15:03:43.900,122.7,25.449928593200003,2.07884906493,2.10377632697,0.144905956591,450.718722413,453.559131678,0.17618349974599998,17.0,50.59315023600001,16108.4792979,1.3,258.6,43.6612883333,-79.3989266667,1010.7,9.863084758580001,24.608232583099998,0.0,22.0733598676,23.4,197.2,299.9,1.3,2.6
18,2023-06-21 15:03:44.900,122.7,25.452181625399998,2.0787011467500003,2.10362999961,0.144890347284,450.58183244199995,453.420141569,0.176212527475,21.0,50.5931463855,16111.6459773,1.3,258.7,43.6612883333,-79.3989283333,1010.7,9.86308869793,24.6082448257,0.0,22.0745586545,23.4,214.4,318.6,1.2,2.3
19,2023-06-21 15:03:45.900,122.6,25.4544348105,2.0785532185299997,2.10348764624,0.144874736918,450.44493318199994,453.28492619199994,0.17624076686,21.5,50.5931425347,16114.7266551,1.3,258.6,43.66129,-79.3989283333,1010.7,9.86309263755,24.6082570691,0.1,22.075757522800004,23.4,219.3,314.9,1.4,2.5
20,2023-06-21 15:03:46.900,122.6,25.4566876869,2.07840531058,2.10333976772,0.14485912869,450.308052677,453.14446271199995,0.17627010229899998,20.6,50.5931386845,16117.926903100002,1.3,258.6,43.66129,-79.39893000000001,1010.7,9.86309657663,24.6082693108,0.1,22.076956226799997,23.4,216.1,320.6,1.1,2.2
21,2023-06-21 15:03:47.900,122.6,25.4589408426,2.0782573843,2.10319399183,0.144843518527,450.171155204,453.005996428,0.176299020628,37.0,50.5931348338,16121.0816479,1.3,258.6,43.6612916667,-79.3989316667,1010.7,9.8631005162,24.6082815541,0.0,22.078155079299997,23.4,213.6,316.9,0.9,1.8
22,2023-06-21 15:03:48.900,122.5,25.4611938136,2.07810947013,2.10304979573,0.144827909644,450.03426895,452.869030717,0.176327625566,22.2,50.5931309834,16124.2022045,1.3,258.5,43.6612916667,-79.3989316667,1010.7,9.863104455439998,24.608293796399998,0.0,22.079353833699997,23.4,232.6,336.2,1.4,2.5
23,2023-06-21 15:03:49.900,122.5,25.4634469127,2.0779615475599997,2.10290585023,0.14481229987299998,449.897374913,452.73230303800005,0.176356180792,37.8,50.5931271328,16127.3173378,1.3,258.3,43.6612916667,-79.3989316667,1010.7,9.86310839491,24.608306039299997,0.0,22.0805526562,23.4,227.8,318.6,1.1,1.8
24,2023-06-21 15:03:50.900,122.4,25.4656999761,2.0778136273400003,2.1027602004499997,0.14479669035,449.760483049,452.59395654699995,0.17638507410300003,12.1,50.593123282200004,16130.469353400002,1.3,258.3,43.6612916667,-79.3989316667,1010.7,9.863112334310001,24.6083182821,0.0,22.081751459699998,23.4,227.0,334.7,0.8,1.5
25,2023-06-21 15:03:51.900,122.3,25.4679530215,2.07766570829,2.10261452,0.144781080951,449.623592272,452.45558091099997,0.176413973501,7.2,50.5931194317,16133.622032899999,1.3,258.2,43.66129,-79.3989316667,1010.7,9.86311627369,24.608330524699998,0.0,22.0829502536,23.4,215.7,301.2,0.4,0.8
26,2023-06-21 15:03:52.900,122.2,25.4702412485,2.07751547947,2.10246887413,0.14476522781,449.484563936,452.31723813,0.17644286603700002,355.5,50.593115521099996,16136.7739639,1.3,258.3,43.66129,-79.3989316667,1010.8,9.86312027458,24.6083429586,0.0,22.084167766799997,23.4,191.8,289.0,0.4,0.8
27,2023-06-21 15:03:53.900,122.1,25.4724589774,2.07736987905,2.10232412395,0.144749863088,449.349818922,452.179746121,0.17647158089099999,0.3,50.5931117309,16139.906511399999,1.3,258.6,43.66129,-79.3989316667,1010.8,9.863124152200001,24.6083550093,0.1,22.085347769699997,23.4,127.6,221.2,0.4,1.0
28,2023-06-21 15:03:54.900,122.0,25.4747472892,2.07721964467,2.10217886584,0.14473400935900002,449.21078543199997,452.041771656,0.176500396505,341.2,50.5931078201,16143.050050900001,1.3,258.6,43.66129,-79.3989316667,1010.8,9.863128153239998,24.608367443600002,0.0,22.086565328000002,23.4,112.3,207.7,0.8,1.7
29,2023-06-21 15:03:55.900,122.0,25.476965146799998,2.0770740358,2.10203364347,0.14471864374600002,449.076032601,451.90383114,0.17652920502900002,344.3,50.593104029799996,16146.1928169,1.2,258.6,43.66129,-79.3989316667,1010.7,9.863132031080001,24.608379495100003,0.1,22.087745399299997,23.4,98.4,200.0,1.4,3.1
30,2023-06-21 15:03:56.900,121.9,25.479253353,2.07692380835,2.10188613033,0.144702790749,448.937005526,451.763714709,0.176558467987,348.7,50.5931001192,16149.385157799998,1.2,258.5,43.66129,-79.39893000000001,1010.7,9.863136031939998,24.6083919288,0.1,22.0889629015,23.5,62.0,155.7,1.3,2.1
31,2023-06-21 15:03:57.900,121.8,25.4815208629,2.07677493967,2.10174275259,0.144687081138,448.799235916,451.62752632800004,0.17658691058200002,161.8,50.59309624390001,16152.488004100001,1.2,258.9,43.6612883333,-79.39893000000001,1010.8,9.8631399966,24.6084042501,0.1,22.0901693916,23.5,76.0,184.5,1.3,3.7
32,2023-06-21 15:03:58.900,121.8,25.4837333969,2.07662968031,2.10159690972,0.144671752408,448.66480653900004,451.48899642,0.176615842199,164.6,50.593092462600005,16155.644198500002,1.2,258.8,43.6612883333,-79.39893000000001,1010.8,9.86314386514,24.608416272600003,0.1,22.0913466304,23.5,72.4,176.2,2.1,3.6
33,2023-06-21 15:03:59.900,121.7,25.486021510700002,2.07647945892,2.1014523056599996,0.14465590005,448.525785073,451.351643211,0.176644528066,165.1,50.5930885522,16158.773583700002,1.2,258.6,43.6612883333,-79.39893000000001,1010.7,9.863147865830001,24.608428705799998,0.3,22.092564083400003,23.5,68.9,167.8,1.4,3.9
34,2023-06-21 15:04:00.900,121.7,25.488239494699997,2.07633384176,2.1013070885,0.144640533562,448.391024564,451.21370764,0.17667333555700002,167.2,50.5930847616,16161.916237000001,1.2,258.6,43.6612883333,-79.3989283333,1010.8,9.8631517439,24.608440758,0.3,22.093744221999998,23.5,67.1,175.6,2.6,5.0
35,2023-06-21 15:04:01.900,121.6,25.490527730300002,2.07618361238,2.10116185063,0.144624680361,448.251995702,451.075752393,0.176702147157,170.6,50.5930808509,16165.0593386,1.2,258.6,43.6612883333,-79.3989283333,1010.8,9.8631557448,24.6084531919,0.1,22.0949617398,23.5,80.6,185.3,2.3,4.4
36,2023-06-21 15:04:02.900,121.6,25.4927454858,2.07603801022,2.1010143493799998,0.144609315455,448.117249075,450.935647267,0.176731407755,172.2,50.5930770607,16168.251422,1.2,258.6,43.6612883333,-79.3989266667,1010.8,9.86315962248,24.6084652428,0.7,22.0961417567,23.5,93.0,198.7,1.9,3.5
37,2023-06-21 15:04:03.900,121.6,25.4950233049,2.0758884646999998,2.10087128487,0.144593534421,447.978853099,450.79975640699996,0.176759788213,171.4,50.5930731679,16171.347489700001,1.2,258.3,43.6612883333,-79.3989266667,1010.7,9.86316360517,24.608477620100004,0.5,22.0973537322,23.5,84.8,187.2,2.3,4.9
38,2023-06-21 15:04:04.900,121.7,25.497269298200003,2.07574100865,2.10072607091,0.144577973881,447.84239080199995,450.661823875,0.17678859507,174.0,50.593069329399995,16174.4900738,1.2,258.5,43.6612916667,-79.3989266667,1010.8,9.863167532210001,24.6084898244,0.3,22.0985487738,23.5,69.9,177.3,2.0,3.8
39,2023-06-21 15:04:05.900,122.0,25.499524811300002,2.0755929276,2.1005785373099997,0.144562347385,447.70535009400004,450.521688014,0.176817862086,172.5,50.593065474700005,16177.682857499998,1.2,258.6,43.661295,-79.398925,1010.7,9.8631714759,24.608502080500003,0.3,22.0997488808,23.5,62.1,171.3,2.1,5.0
40,2023-06-21 15:04:06.900,122.4,25.501777955999998,2.07544500203,2.10043557374,0.144546737299,447.56845328800006,450.38589303099997,0.17684622252,173.3,50.59306162399999,16180.776740700001,1.2,258.4,43.661296666700004,-79.398925,1010.7,9.863175415439999,24.6085143237,0.1,22.1009477275,23.5,71.0,173.4,2.4,4.0
41,2023-06-21 15:04:07.900,122.6,25.504030987600004,2.0752970838900002,2.10028755371,0.144531127996,447.43156335199996,450.245295133,0.176875586032,175.2,50.59305777350001,16183.9800512,1.2,258.3,43.6613,-79.3989233333,1010.8,9.863179354789999,24.6085265663,0.1,22.1021465141,23.5,67.0,166.9,1.6,3.0
42,2023-06-21 15:04:08.900,123.0,25.5063572485,2.07514435803,2.1001445894299997,0.14451501135,447.29022414199994,450.109499479,0.176903946607,169.4,50.5930537979,16187.0739498,1.2,258.3,43.661305,-79.3989233333,1010.7,9.86318342218,24.6085392068,0.1,22.103384264299997,23.5,67.3,174.0,2.0,3.8
43,2023-06-21 15:04:09.900,123.4,25.508543781100002,2.07500080575,2.08367580882,0.144499862761,447.157374562,434.466508982,0.180170945159,153.6,50.59305006100001,16543.475827399998,1.2,258.4,43.6613083333,-79.3989233333,1010.7,9.86318724526,24.608551088000002,0.1,22.1045476683,23.5,82.2,190.5,1.5,2.9
44,2023-06-21 15:04:10.900,123.7,25.5107980791,2.07485280446,2.08631551029,0.144484244684,447.020407681,434.624490651,0.16020428464199998,144.7,50.593046208400004,16464.465910400002,1.2,258.3,43.6613116667,-79.3989233333,1010.7,9.86319118683,24.6085633375,0.1,22.1057471287,23.5,111.3,213.7,1.4,2.9
45,2023-06-21 15:04:11.900,124.3,25.5130505771,2.07470492136,2.0885922125,0.144468639078,446.88355017099997,434.422687741,0.18806277221099998,150.1,50.5930423588,16446.064173500003,1.2,258.3,43.6613183333,-79.398925,1010.7,9.863195125239999,24.608575577199996,0.0,22.1069456313,23.5,103.5,201.2,1.3,2.4
46,2023-06-21 15:04:12.900,124.8,25.515323761999998,2.0745556801,2.08495941557,0.14445289015,446.74543575800004,433.35578747,0.173802292179,148.3,50.5930384739,16515.8755929,1.2,258.3,43.6613216667,-79.398925,1010.7,9.86319909983,24.608587929299997,0.0,22.108155140999997,23.5,90.6,198.6,1.2,2.5
47,2023-06-21 15:04:13.900,125.4,25.517554601300002,2.07440921895,2.0837078115,0.144437434598,446.609894185,433.104959352,0.0884988439263,143.4,50.5930346613,16518.4867802,1.2,258.4,43.6613283333,-79.3989266667,1010.8,9.86320300038,24.6086000513,0.0,22.1093421196,23.5,94.2,192.0,1.2,2.1
48,2023-06-21 15:04:14.900,126.0,25.5198246152,2.07426018587,2.0857320215799997,0.144421707639,446.471972436,432.936284699,0.15479223292400002,139.9,50.5930307818,16568.1978354,1.2,258.3,43.6613333333,-79.3989266667,1010.7,9.863206969419998,24.608612386199997,0.0,22.1105499421,23.5,84.8,202.7,1.2,2.4
49,2023-06-21 15:04:15.900,126.5,25.522032979499997,2.07411520027,2.08719254219,0.144406407797,446.337796402,432.474704384,0.127898843994,127.9,50.5930270076,16544.0064185,1.2,258.4,43.6613366667,-79.3989266667,1010.7,9.863210830669999,24.608624386,0.0,22.111724962199997,23.5,112.1,215.5,1.4,2.6
50,2023-06-21 15:04:16.900,126.9,25.5243270569,2.0739645873500003,2.08386116311,0.144390514124,446.198412606,431.483296946,0.09967308689689999,153.4,50.593023087,16526.0199324,1.2,258.1,43.66134,-79.3989266667,1010.7,9.863214841789999,24.608636851700002,0.0,22.1129455883,23.5,115.2,226.3,1.0,1.6
51,2023-06-21 15:04:17.900,127.2,25.5265885156,2.07381611595,2.0834741551800002,0.144374846437,446.061010655,431.16890747599996,0.125582038192,11.8,50.5930192221,16488.369043799998,1.2,258.5,43.661343333299996,-79.3989283333,1010.7,9.86321879587,24.60864914,0.0,22.1141488587,23.5,96.9,190.4,1.0,2.4
52,2023-06-21 15:04:18.900,127.6,25.528825466700003,2.07366925354,2.08805207868,0.144359348542,445.925097742,430.94138449,0.0632455889551,16.2,50.5930153991,16495.2365039,1.2,258.4,43.661345000000004,-79.3989283333,1010.7,9.8632227071,24.608661295300003,0.0,22.1153390892,23.5,92.3,194.4,1.4,3.0
53,2023-06-21 15:04:19.900,127.8,25.5310585302,2.07352264637,2.0879466970400005,0.14434387758,445.78942103199995,430.06301074199996,0.0497914294669,4.5,50.59301158270001,16575.1657242,1.2,258.6,43.6613466667,-79.3989283333,1010.8,9.86322661154,24.608673429299998,0.0,22.116527251199997,23.5,87.7,186.4,1.3,2.6
54,2023-06-21 15:04:20.900,128.0,25.533318032399997,2.07337430341,2.08467396835,0.144328223448,445.652137952,429.94042856199997,0.0977959666943,4.1,50.593007721199996,16546.336510499998,1.2,258.5,43.6613483333,-79.39893000000001,1010.8,9.8632305622,24.6086857071,0.0,22.117729480700003,23.5,84.1,185.5,2.4,5.0
55,2023-06-21 15:04:21.900,128.2,25.5355780107,2.0732259292,2.08528218786,0.14431256601700002,445.51482595199997,430.04411121199996,0.173741609592,346.9,50.5930038588,16520.6348744,1.2,258.6,43.6613516667,-79.39893000000001,1010.9,9.8632345137,24.6086979874,0.0,22.1189319634,23.5,79.3,178.2,2.7,5.2
56,2023-06-21 15:04:22.900,128.4,25.5378374523,2.07307759022,2.08889284917,0.144296912304,445.377546554,429.91200035800006,0.204391699807,352.1,50.5929999973,16438.314515399998,1.2,258.6,43.6613516667,-79.39893000000001,1010.7,9.863238464260002,24.608710264899997,0.0,22.1201341607,23.5,95.0,194.9,2.4,4.4
57,2023-06-21 15:04:23.900,128.4,25.540082999000003,2.07293016349,2.08449395567,0.144281354858,445.241111389,428.71429047099997,0.19254438807799998,5.7,50.5929961596,16587.6378866,1.2,258.8,43.6613516667,-79.39893000000001,1010.8,9.86324239052,24.6087224668,0.0,22.121328964699998,23.5,61.6,154.8,2.4,5.0
58,2023-06-21 15:04:24.900,128.4,25.5423364252,2.07278221944,2.08232918719,0.144265742821,445.10419747599997,428.28601657900003,0.186886811238,327.2,50.5929923085,16658.481778999998,1.2,258.6,43.6613516667,-79.39893000000001,1010.7,9.86324633056,24.608734711500002,0.0,22.1225279612,23.5,56.1,159.2,2.2,3.4
59,2023-06-21 15:04:25.900,128.4,25.544589296999998,2.0726343118,2.08741619103,0.144250134625,444.967317251,433.686206388,0.173176436455,345.2,50.5929884583,16512.0761934,1.2,258.4,43.6613516667,-79.39893000000001,1010.8,9.86325026963,24.6087469532,0.0,22.123726662800003,23.5,32.4,143.5,1.1,2.4
60,2023-06-21 15:04:26.900,128.5,25.546877706300002,2.07248407101,2.08863284682,0.144234280221,444.828277837,433.36565839599996,0.08983298285630001,342.1,50.5929845473,16507.8568882,1.2,258.3,43.6613516667,-79.3989283333,1010.8,9.86325427084,24.6087593881,0.0,22.124944273,23.5,54.3,138.4,0.7,0.9
61,2023-06-21 15:04:27.900,128.5,25.5491019619,2.0723380421,2.08439151281,0.144218870282,444.69313627800005,432.700516349,0.12176455203299999,351.7,50.592980746,16580.988860499998,1.2,258.5,43.6613516667,-79.3989283333,1010.8,9.86325815987,24.6087714743,0.0,22.1261277485,23.5,98.1,209.5,0.4,1.0
62,2023-06-21 15:04:28.900,128.6,25.551364459699997,2.07218950247,2.08398856556,0.144203195395,444.555671192,433.15889577800004,0.111896372043,347.5,50.592976879300004,16581.5194612,1.2,258.5,43.6613533333,-79.39893000000001,1010.7,9.86326211577,24.6087837683,0.0,22.1273315719,23.5,97.2,198.7,0.9,1.9
63,2023-06-21 15:04:29.900,128.8,25.5536077395,2.07204222457,2.08705047966,0.144187653654,444.41937376,433.57453973800006,0.0805120404106,354.7,50.5929730455,16481.244317700002,1.2,258.4,43.661355,-79.3989283333,1010.7,9.86326603807,24.6087959579,0.0,22.128525169699998,23.5,99.6,198.9,0.9,1.8
64,2023-06-21 15:04:30.900,129.0,25.555860530500002,2.07189432223,2.08545604803,0.14417204601800002,444.28249844199996,433.410882459,0.186872286904,354.5,50.5929691954,16629.014148500002,1.2,258.4,43.661355,-79.3989283333,1010.7,9.863269977,24.608808199200002,0.0,22.129723828299998,23.5,61.0,167.8,0.6,1.2
65,2023-06-21 15:04:31.900,129.4,25.5581136429,2.0717463987799998,2.08419333805,0.14415643615499998,444.145603599,434.938450252,0.135031466097,0.0,50.59296534479999,16554.8847987,1.2,258.4,43.6613583333,-79.3989283333,1010.7,9.86327391649,24.6088204422,0.0,22.130922657800003,23.5,43.7,91.5,0.3,0.3
66,2023-06-21 15:04:32.900,129.8,25.5604018675,2.07159617012,2.08679838262,0.14414058303,444.00657540300006,437.244465005,0.14022774267000002,358.5,50.5929614341,16472.0645208,1.2,258.5,43.6613616667,-79.3989283333,1010.8,9.86327791738,24.608832876100003,0.0,22.1321401698,23.5,275.7,20.7,0.3,0.7
67,2023-06-21 15:04:33.900,130.0,25.5626212639,2.07145046023,2.0881309342,0.144125206756,443.87172907900003,441.89978160199996,0.133523684621,358.4,50.5929576411,16446.9238129,1.2,258.5,43.6613633333,-79.3989283333,1010.8,9.86328179792,24.608844935900002,0.0,22.1333210599,23.5,283.0,25.7,0.9,1.8
68,2023-06-21 15:04:34.900,130.2,25.564874005300002,2.0713025611400004,2.08385353829,0.144109599464,443.73485677599996,449.666546109,0.0468885020534,5.5,50.592953791099994,16523.5667271,1.2,258.5,43.6613633333,-79.3989283333,1010.7,9.863285736760002,24.6088571769,0.0,22.134519691999998,23.5,312.8,44.3,0.9,1.8
69,2023-06-21 15:04:35.900,130.3,25.5671627319,2.07115229952,2.08555916267,0.144093742861,443.595798082,462.24242909,0.052607689393499996,346.4,50.5929498796,16419.9754135,1.2,258.6,43.6613633333,-79.3989266667,1010.8,9.86328973852,24.608869613400003,0.0,22.1357374711,23.5,319.5,60.6,1.0,1.7
70,2023-06-21 15:04:36.900,130.4,25.5693805624,2.07100669244,2.08617294501,0.144078377436,443.461046898,472.88789602400004,0.07077173582360001,357.0,50.5929460893,16452.1902812,1.2,258.7,43.661365,-79.3989266667,1010.7,9.86329361632,24.608881664800002,0.0,22.136917528,23.5,335.6,80.4,0.8,1.4
71,2023-06-21 15:04:37.900,130.5,25.571676835100003,2.07085593539,2.082575245,0.144062468553,443.321529717,478.943738636,0.0641962802905,332.9,50.592942164899995,16539.4744863,1.2,258.7,43.6613666667,-79.3989266667,1010.7,9.86329763128,24.6088941423,0.0,22.138139322199997,23.5,3.6,101.1,0.7,1.3
72,2023-06-21 15:04:38.900,130.5,25.5738946766,2.07071032759,2.0856761823500003,0.144047103051,443.186777867,483.48037458199997,0.11198471253699999,349.4,50.5929383746,16597.480878,1.2,258.8,43.6613666667,-79.3989266667,1010.8,9.8633015091,24.608906193699998,0.0,22.1393193849,23.5,33.4,152.4,0.3,0.8
73,2023-06-21 15:06:31.900,137.1,25.8293790909,2.05393702568,2.08816378498,0.142277072994,427.66402850199995,485.18641071400003,0.0299459658006,353.6,50.592501744799996,16480.4351805,1.1,258.7,43.6614216667,-79.398915,1010.6,9.86374821497,24.6102944526,0.1,22.2752567976,23.8,224.4,330.1,0.9,1.7
74,2023-06-21 15:06:32.900,137.1,25.8332123808,2.05420748569,2.08693934488,0.18550360439199998,427.265076786,484.083798215,0.0077922503883400005,356.4,50.5723071062,16555.1023325,2.5,258.6,43.6614216667,-79.3989166667,1010.7,9.86201194869,24.6074876192,0.1,22.2766999618,23.9,217.4,314.9,0.8,1.5
75,2023-06-21 15:06:33.900,137.1,25.836066629,2.0508757584599997,2.08403377079,0.173553906371,426.26970806300005,482.646884114,0.0981752266254,355.5,50.6205963873,16514.5584048,1.1,258.6,43.6614216667,-79.3989166667,1010.7,9.85971005363,24.602911245999998,0.1,22.2777888669,23.9,218.3,319.5,1.0,1.6
76,2023-06-21 15:06:34.900,137.2,25.8383032235,2.04929797377,2.0900692366799998,0.0870383045208,425.951991849,481.078073495,0.15519222039799999,354.2,50.6587615305,16558.6526636,1.1,258.6,43.6614216667,-79.3989166667,1010.7,9.859625416210001,24.6024682961,0.0,22.279215905100003,23.9,198.7,302.3,0.9,1.6
77,2023-06-21 15:06:35.900,137.2,25.8415556051,2.05124367573,2.0887892798900003,0.14860470812899998,425.798007599,478.48239681300004,0.0283751099909,9.4,50.6162991967,16495.370342899998,1.1,258.4,43.6614216667,-79.3989166667,1010.8,9.859935551589999,24.603265073699998,0.0,22.2808222421,23.9,214.8,315.7,0.8,1.1
78,2023-06-21 15:06:36.900,137.3,25.8482405764,2.0525854630400002,2.08409726692,0.128617044168,425.316299108,474.74681190800004,0.0,357.1,50.567733046,16553.169202700003,1.1,258.2,43.6614216667,-79.3989166667,1010.7,9.8621538846,24.6056593513,0.1,22.281765621599998,23.9,189.4,291.3,0.4,0.8
79,2023-06-21 15:06:37.900,137.3,25.8496500946,2.04945130027,2.08475156004,0.09755764525110001,424.36002278800004,472.33372217699997,0.0,348.7,50.641987549300005,16534.7031814,1.1,258.3,43.6614233333,-79.3989166667,1010.7,9.864373352000001,24.608432203099998,0.1,22.282943502600002,23.9,240.4,309.4,0.2,0.5
80,2023-06-21 15:06:38.900,137.3,25.8507421466,2.0490099700599997,2.08795960588,0.12333417710200001,424.040747193,469.418516075,0.0974644488112,345.0,50.653275767299995,16554.9292905,1.1,258.1,43.6614233333,-79.3989166667,1010.8,9.862513010510002,24.605576626799998,0.5,22.2847812266,23.9,166.6,0.5,0.3,0.0
81,2023-06-21 15:06:39.900,137.3,25.854082573400003,2.05359402749,2.083064724,0.062756838243,423.838693752,465.53206383400004,0.0842611925969,345.7,50.5937756097,16646.6980034,1.1,258.4,43.661425,-79.3989166667,1010.7,9.86119095175,24.608481031300002,0.5,22.2865412867,23.9,231.8,343.4,0.3,0.9
82,2023-06-21 15:06:40.900,137.3,25.858481152,2.05353881039,2.08571884974,0.048625959814,422.97986478900003,463.20148310900004,0.0087816282181,346.8,50.600486723500005,16563.314085100003,1.1,258.4,43.661425,-79.3989166667,1010.7,9.86005440833,24.6139217907,0.3,22.287165623000003,23.9,227.3,344.2,0.4,0.9
83,2023-06-21 15:06:41.900,137.4,25.860399997,2.0501733681400003,2.08841561942,0.0953306996571,422.808330356,460.368148981,0.0,345.6,50.652232758000004,16535.499551,1.1,258.2,43.6614266667,-79.3989166667,1010.7,9.86033665359,24.607133458099998,0.3,22.2882666506,23.9,224.4,310.5,0.5,1.1
